Tg2011-01m Song Entrain Male Cnts Date,Tg2011-01m Song Entrain Male Cnts Time,Tg2011-01m Song Entrain Male Cnts Data,Tg2011-03m Song Entrain Male Cnts Data,Tg2011-05m Song Entrain Male Cnts Data,Tg2011-07m Song Entrain Male Cnts Data,Tg2011-09m Song Entrain Male Cnts Data,Tg2011-11m Song Entrain Male Cnts Data,Tg2011-02f Song Entrain Female Cnts Data,Tg2011-06f Song Entrain Female Cnts Data,Tg2011-04f Song Entrain Female Cnts Data,Tg2011-08f Song Entrain Female Cnts Data,Tg2011-10f Song Entrain Female Cnts Data,Tg2011-12f Song Entrain Female Cnts Data
9/17/2012,0:28:30,0,0,0,0,0,0,0,7,0,0,0,0
9/17/2012,0:33:30,0,0,0,0,0,0,5,3,0,0,0,0
9/17/2012,0:38:30,0,0,0,0,0,0,5,0,0,0,0,0
9/17/2012,0:43:30,0,0,0,0,0,0,5,0,6,0,0,0
9/17/2012,0:48:30,0,0,0,0,0,0,3,0,14,0,0,0
9/17/2012,0:53:30,0,0,0,0,0,0,0,0,13,0,0,0
9/17/2012,0:58:30,0,0,0,0,0,0,2,0,1,0,0,0
9/17/2012,1:03:30,0,0,1,0,0,0,6,0,0,0,0,0
9/17/2012,1:08:30,0,0,0,0,0,0,0,0,0,0,0,2
9/17/2012,1:13:30,0,0,0,0,0,0,0,0,0,0,2,0
9/17/2012,1:18:30,0,0,0,0,0,0,6,0,4,0,1,0
9/17/2012,1:23:30,0,0,0,0,0,0,0,0,0,0,0,0
9/17/2012,1:28:30,0,0,0,0,0,0,0,0,1,0,0,0
9/17/2012,1:33:30,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9/17/2012,1:38:30,0,0,0,0,0,6,1,0,0,0,0,0
9/17/2012,1:43:30,0,0,0,0,0,0,1,0,1,0,0,0
9/17/2012,1:48:30,0,0,0,0,0,0,1,0,0,0,0,0
9/17/2012,1:53:30,0,0,0,0,0,0,1,0,0,0,0,0
9/17/2012,1:58:30,0,0,0,0,0,0,0,0,0,0,0,1
9/17/2012,2:03:30,0,0,0,0,0,0,1,0,0,0,0,1
9/17/2012,2:08:30,0,0,0,0,0,0,0,0,0,0,0,1
9/17/2012,2:13:30,0,0,0,0,0,0,0,0,2,0,0,0
9/17/2012,2:18:30,0,0,0,0,0,0,3,0,1,0,0,0
9/17/2012,2:23:30,0,0,0,0,0,0,1,0,0,0,0,0
9/17/2012,2:28:30,0,0,0,0,0,0,4,0,0,0,0,0
9/17/2012,2:33:30,0,0,0,0,0,0,1,0,0,0,0,0
9/17/2012,2:38:30,0,0,0,0,0,0,4,0,0,0,0,0
9/17/2012,2:43:30,0,0,0,0,0,0,4,0,0,0,0,0
9/17/2012,2:48:30,0,0,0,0,0,0,10,0,0,0,0,0
9/17/2012,2:53:30,0,0,0,0,0,0,0,0,2,0,0,0
9/17/2012,2:58:30,0,0,0,0,0,2,2,0,0,0,0,0
9/17/2012,3:03:30,0,0,0,0,0,0,2,0,0,0,0,0
9/17/2012,3:08:30,0,0,0,0,0,0,1,0,0,0,0,0
9/17/2012,3:13:30,0,0,0,0,0,0,0,0,0,0,0,1
9/17/2012,3:18:30,1,0,0,0,0,0,0,0,0,0,0,0
9/17/2012,3:23:30,0,0,0,0,0,0,0,0,0,0,0,0
9/17/2012,3:28:30,0,0,0,0,0,0,0,0,0,0,0,0
9/17/2012,3:33:30,0,0,0,0,0,0,11,0,0,0,0,0
9/17/2012,3:38:30,0,0,0,0,0,0,9,0,0,0,1,0
9/17/2012,3:43:30,0,0,0,0,0,0,2,0,3,0,2,0
9/17/2012,3:48:30,0,0,0,0,0,0,0,0,1,0,6,0
9/17/2012,3:53:30,0,0,0,0,0,0,0,0,1,0,1,0
9/17/2012,3:58:30,0,0,0,0,0,0,2,0,0,0,0,0
9/17/2012,4:03:30,0,0,0,0,0,0,0,0,0,0,0,0
9/17/2012,4:08:30,0,0,0,0,0,0,2,0,0,0,0,0
9/17/2012,4:13:30,0,0,0,0,0,0,0,0,0,0,0,0
9/17/2012,4:18:30,0,0,0,0,0,0,3,0,0,0,0,0
9/17/2012,4:23:30,0,0,0,0,0,0,0,0,1,0,0,0
9/17/2012,4:28:30,0,0,0,0,0,0,4,0,0,0,0,0
9/17/2012,4:33:30,0,0,0,0,0,0,3,0,0,0,0,0
9/17/2012,4:38:30,0,0,0,0,0,0,1,0,0,0,0,0
9/17/2012,4:43:30,0,0,0,0,0,0,4,0,0,0,0,0
9/17/2012,4:48:30,0,0,0,0,0,0,0,0,0,0,0,0
9/17/2012,4:53:30,0,0,0,0,0,0,0,0,0,0,0,0
9/17/2012,4:58:30,0,0,0,0,0,0,5,0,0,0,0,0
9/17/2012,5:03:30,0,0,0,0,0,0,0,0,0,0,0,0
9/17/2012,5:08:30,0,0,0,0,0,0,11,0,0,0,0,0
9/17/2012,5:13:30,0,0,0,0,0,0,1,0,0,0,0,0
9/17/2012,5:18:30,0,0,0,0,0,0,8,0,0,0,0,0
9/17/2012,5:23:30,0,0,0,0,0,0,4,0,0,0,0,0
9/17/2012,5:28:30,0,0,0,0,0,0,17,0,0,0,0,0
9/17/2012,5:33:30,0,0,0,0,0,0,3,0,0,0,0,0
9/17/2012,5:38:30,0,0,0,0,0,0,1,0,2,0,0,0
9/17/2012,5:43:30,0,0,0,0,0,0,0,0,0,0,1,0
9/17/2012,5:48:30,0,0,0,0,0,0,26,0,0,0,0,0
9/17/2012,5:53:30,0,0,0,0,0,0,15,0,0,0,0,0
9/17/2012,5:58:30,0,0,0,0,0,0,1,0,0,0,0,0
9/17/2012,6:03:30,0,0,0,0,0,0,0,0,0,0,0,0
9/17/2012,6:08:30,0,0,0,0,0,0,0,0,0,0,0,0
9/17/2012,6:13:30,1,0,0,0,0,0,21,0,2,0,0,0
9/17/2012,6:18:30,0,0,0,0,0,0,26,0,0,0,0,0
9/17/2012,6:23:30,0,0,0,0,0,0,1,0,0,0,0,0
9/17/2012,6:28:30,0,0,0,0,0,0,25,0,2,0,0,0
9/17/2012,6:33:30,0,0,0,0,0,0,12,0,2,0,2,0
9/17/2012,6:38:30,0,0,0,0,0,0,16,0,0,0,0,0
9/17/2012,6:43:30,0,0,0,0,0,0,3,0,0,0,0,0
9/17/2012,6:48:30,0,0,0,0,0,0,0,0,0,0,0,0
9/17/2012,6:53:30,0,0,0,0,0,0,0,0,0,0,0,0
9/17/2012,6:58:30,0,0,0,0,0,0,0,0,0,0,0,0
9/17/2012,7:03:30,0,0,0,0,0,0,0,0,0,0,0,0
9/17/2012,7:08:30,0,0,0,0,0,0,0,0,4,0,0,1
9/17/2012,7:13:30,0,0,0,0,0,0,0,0,0,0,0,1
9/17/2012,7:18:30,0,0,0,0,0,0,0,0,1,0,0,0
9/17/2012,7:23:30,0,0,0,0,0,0,0,0,0,0,0,0
9/17/2012,7:28:30,0,0,0,0,0,0,0,0,0,0,0,0
9/17/2012,7:33:30,0,0,0,0,0,1,4,0,0,0,0,0
9/17/2012,7:38:30,0,0,0,0,0,3,2,0,0,0,0,0
9/17/2012,7:43:30,0,0,0,0,0,12,0,0,0,0,0,0
9/17/2012,7:48:30,0,0,0,0,0,12,2,0,0,0,0,0
9/17/2012,7:53:30,0,0,0,0,0,0,52,0,0,0,0,0
9/17/2012,7:58:30,0,0,0,0,0,0,36,0,0,0,0,1
9/17/2012,8:03:30,0,0,0,0,0,0,8,0,0,0,0,0
9/17/2012,8:08:30,0,0,0,0,0,0,2,0,0,0,0,0
9/17/2012,8:13:30,3,0,0,0,0,0,3,0,0,0,0,0
9/17/2012,8:18:30,1,0,0,0,0,0,10,0,6,0,0,0
9/17/2012,8:23:30,2,0,0,0,0,0,34,0,0,0,0,0
9/17/2012,8:28:30,1,0,0,0,0,0,39,0,0,0,0,0
9/17/2012,8:33:30,5,0,0,0,5,0,20,0,0,0,0,0
9/17/2012,8:38:30,0,0,0,0,1,0,5,0,0,0,0,0
9/17/2012,8:43:30,0,0,0,0,0,0,13,0,0,0,0,0
9/17/2012,8:48:30,0,0,0,0,0,0,0,1,0,0,0,0
9/17/2012,8:53:30,0,0,0,0,0,0,0,0,4,0,1,0
9/17/2012,8:58:30,0,0,0,0,0,0,0,0,2,0,0,0
9/17/2012,9:03:30,0,0,0,0,0,0,12,0,4,0,1,0
9/17/2012,9:08:30,0,0,0,0,0,12,2,0,0,0,4,0
9/17/2012,9:13:30,0,0,0,0,0,6,3,0,0,0,3,0
9/17/2012,9:18:30,3,0,0,0,20,91,4,0,2,0,0,0
9/17/2012,9:23:30,0,0,0,0,6,0,3,0,0,0,0,0
9/17/2012,9:28:30,1,0,0,0,1,0,2,0,0,0,0,0
9/17/2012,9:33:30,3,0,29,0,1,0,0,0,2,0,0,0
9/17/2012,9:38:30,3,0,26,0,0,11,0,0,1,0,0,0
9/17/2012,9:43:30,17,0,48,0,0,0,3,0,0,0,0,0
9/17/2012,9:48:30,5,0,0,0,0,2,13,0,1,0,0,0
9/17/2012,9:53:30,0,0,0,0,0,1,0,0,3,0,1,0
9/17/2012,9:58:30,0,0,0,0,0,13,7,0,7,0,1,0
9/17/2012,10:03:30,8,0,0,0,2,36,35,0,2,0,0,0
9/17/2012,10:08:30,6,0,0,0,15,24,19,0,2,0,3,0
9/17/2012,10:13:30,17,0,0,0,7,43,0,0,3,0,1,0
9/17/2012,10:18:30,17,0,0,0,37,27,3,0,5,0,1,0
9/17/2012,10:23:30,19,0,0,0,38,16,5,0,4,0,6,0
9/17/2012,10:28:30,17,0,0,0,0,16,3,0,0,0,5,0
9/17/2012,10:33:30,16,0,0,0,0,23,10,0,0,0,10,0
9/17/2012,10:38:30,16,0,0,0,15,35,62,1,1,0,5,0
9/17/2012,10:43:30,0,0,0,0,6,86,37,0,0,0,6,0
9/17/2012,10:48:30,0,0,0,0,4,4,49,0,0,0,0,0
9/17/2012,10:53:30,5,0,0,0,18,4,42,0,0,0,2,0
9/17/2012,10:58:30,8,0,0,0,20,16,25,0,3,0,1,0
9/17/2012,11:03:30,5,0,0,0,11,5,69,0,0,0,4,0
9/17/2012,11:08:30,2,0,0,0,18,1,68,0,0,0,9,0
9/17/2012,11:13:30,2,0,11,0,16,4,39,0,2,0,2,0
9/17/2012,11:18:30,6,1,44,0,3,5,75,0,0,0,3,0
9/17/2012,11:23:30,37,6,34,2,20,4,10,13,9,0,11,1
9/17/2012,11:28:30,49,0,0,0,7,4,0,7,9,0,5,5
9/17/2012,11:33:30,30,0,0,0,9,0,4,0,2,0,0,0
9/17/2012,11:38:30,27,0,0,0,6,0,9,0,2,0,33,0
9/17/2012,11:43:30,11,0,0,0,13,0,0,0,16,0,5,0
9/17/2012,11:48:30,19,0,1,0,2,0,0,0,4,0,25,0
9/17/2012,11:53:30,53,0,5,0,25,0,0,0,7,0,0,0
9/17/2012,11:58:30,51,0,24,0,14,0,0,0,5,0,0,0
9/17/2012,12:03:30,3,0,52,0,11,0,5,0,8,0,1,0
9/17/2012,12:08:30,0,0,29,0,12,0,3,0,8,0,0,0
9/17/2012,12:13:30,19,0,5,0,8,0,14,0,52,0,0,0
9/17/2012,12:18:30,8,0,2,0,32,0,0,3,10,0,0,0
9/17/2012,12:23:30,16,0,0,0,22,0,0,4,22,0,0,0
9/17/2012,12:28:30,19,0,0,0,24,0,20,0,17,0,0,0
9/17/2012,12:33:30,43,5,2,0,33,0,41,0,2,0,1,0
9/17/2012,12:38:30,1,0,1,0,39,4,21,0,2,0,0,0
9/17/2012,12:43:30,4,0,2,0,19,8,0,0,6,0,0,1
9/17/2012,12:48:30,12,1,52,0,10,0,2,0,4,0,0,0
9/17/2012,12:53:30,5,1,6,0,19,4,1,0,2,0,0,0
9/17/2012,12:58:30,35,1,1,0,9,4,42,0,0,0,0,0
9/17/2012,13:03:30,59,6,1,0,35,6,42,0,1,0,0,0
9/17/2012,13:08:30,26,2,0,0,0,8,1,0,2,0,0,0
9/17/2012,13:13:30,10,1,17,0,31,1,9,0,0,0,0,0
9/17/2012,13:18:30,62,1,8,0,39,1,44,0,13,0,0,0
9/17/2012,13:23:30,42,2,25,0,32,3,3,1,8,0,0,0
9/17/2012,13:28:30,53,1,21,0,45,1,0,1,20,0,0,0
9/17/2012,13:33:30,50,0,35,0,38,23,4,0,1,0,0,0
9/17/2012,13:38:30,58,4,37,0,15,0,0,0,35,0,0,0
9/17/2012,13:43:30,22,1,19,0,6,18,5,0,45,0,0,0
9/17/2012,13:48:30,5,0,46,0,24,1,25,0,7,0,32,0
9/17/2012,13:53:30,7,5,62,0,60,0,35,0,3,0,19,0
9/17/2012,13:58:30,3,5,15,0,29,2,0,0,1,0,3,0
9/17/2012,14:03:30,0,4,16,0,28,14,1,0,4,0,6,0
9/17/2012,14:08:30,13,3,4,0,18,4,13,0,6,0,22,0
9/17/2012,14:13:30,62,0,23,0,50,3,8,0,9,0,0,0
9/17/2012,14:18:30,44,3,28,0,43,2,11,0,25,0,0,0
9/17/2012,14:23:30,21,7,10,0,50,1,11,1,3,0,0,9
9/17/2012,14:28:30,74,3,8,0,40,2,4,1,3,0,0,4
9/17/2012,14:33:30,4,1,16,0,52,11,4,0,2,0,0,1
9/17/2012,14:38:30,10,4,22,0,35,2,7,0,1,0,0,1
9/17/2012,14:43:30,54,17,44,0,44,1,10,0,2,0,0,4
9/17/2012,14:48:30,17,3,5,0,41,1,4,0,0,0,0,0
9/17/2012,14:53:30,10,1,4,0,11,16,4,0,0,0,0,0
9/17/2012,14:58:30,31,0,9,0,19,0,13,0,2,0,0,0
9/17/2012,15:03:30,31,0,28,0,48,10,4,0,16,0,0,0
9/17/2012,15:08:30,1,1,34,0,26,10,0,0,0,0,0,0
9/17/2012,15:13:30,2,0,12,0,60,1,1,0,11,0,0,0
9/17/2012,15:18:30,1,0,4,0,7,0,0,0,24,0,0,0
9/17/2012,15:23:30,17,0,34,0,62,2,3,0,0,0,0,0
9/17/2012,15:28:30,35,0,35,0,64,3,2,0,21,0,0,0
9/17/2012,15:33:30,6,11,22,0,48,1,5,0,0,0,0,0
9/17/2012,15:38:30,70,2,46,0,48,0,21,0,1,0,0,1
9/17/2012,15:43:30,37,2,2,0,5,0,1,0,2,0,0,0
9/17/2012,15:48:30,54,1,38,0,36,4,4,0,1,0,0,0
9/17/2012,15:53:30,33,2,7,0,30,0,6,0,1,0,1,0
9/17/2012,15:58:30,36,18,39,0,36,0,5,0,1,0,31,6
9/17/2012,16:03:30,55,2,0,0,0,8,3,0,20,0,22,56
9/17/2012,16:08:30,81,0,0,0,11,0,2,0,1,0,7,60
9/17/2012,16:13:30,75,1,5,0,43,0,2,0,0,0,24,18
9/17/2012,16:18:30,47,0,24,0,45,4,0,0,1,0,19,0
9/17/2012,16:23:30,39,7,27,0,0,5,0,0,0,0,13,0
9/17/2012,16:28:30,33,8,27,0,12,11,10,0,1,0,19,0
9/17/2012,16:33:30,40,3,30,0,11,5,46,0,0,0,11,0
9/17/2012,16:38:30,41,2,22,0,39,4,16,0,2,0,0,0
9/17/2012,16:43:30,43,1,22,0,20,8,17,0,2,0,0,0
9/17/2012,16:48:30,63,0,17,0,39,1,11,8,1,0,0,0
9/17/2012,16:53:30,18,0,7,0,62,11,9,18,15,0,0,0
9/17/2012,16:58:30,65,1,1,0,69,0,7,17,5,0,0,0
9/17/2012,17:03:30,86,11,6,0,64,6,7,0,5,0,0,0
9/17/2012,17:08:30,48,1,31,0,34,0,1,0,2,0,0,0
9/17/2012,17:13:30,62,9,3,0,0,22,0,0,10,0,0,0
9/17/2012,17:18:30,58,1,0,0,23,8,0,0,13,0,0,0
9/17/2012,17:23:30,29,2,1,0,44,5,0,0,0,0,0,0
9/17/2012,17:28:30,50,3,0,0,9,31,0,0,10,0,0,0
9/17/2012,17:33:30,27,0,0,0,3,0,0,0,1,0,0,0
9/17/2012,17:38:30,32,0,3,0,27,0,0,0,3,0,0,0
9/17/2012,17:43:30,12,0,0,0,1,0,1,0,5,0,0,0
9/17/2012,17:48:30,1,0,3,0,6,0,0,0,0,0,0,0
9/17/2012,17:53:30,15,0,28,0,3,0,15,0,2,0,0,0
9/17/2012,17:58:30,17,9,20,0,35,0,8,0,0,0,0,0
9/17/2012,18:03:30,32,0,67,0,52,0,28,0,0,0,0,0
9/17/2012,18:08:30,25,1,30,0,14,0,8,1,6,0,0,0
9/17/2012,18:13:30,44,1,44,0,15,0,0,1,2,0,0,18
9/17/2012,18:18:30,29,0,0,0,6,0,11,2,0,0,11,57
9/17/2012,18:23:30,62,0,1,0,24,0,16,0,4,0,9,0
9/17/2012,18:28:30,68,1,0,0,17,0,5,0,0,0,16,0
9/17/2012,18:33:30,33,5,0,0,22,0,0,0,3,0,10,0
9/17/2012,18:38:30,0,6,0,0,10,0,2,0,1,0,28,0
9/17/2012,18:43:30,0,9,0,0,0,3,0,0,2,0,24,0
9/17/2012,18:48:30,2,5,1,0,27,0,0,0,9,0,60,0
9/17/2012,18:53:30,0,9,1,0,14,4,2,0,1,0,32,0
9/17/2012,18:58:30,1,0,2,0,33,11,0,0,4,0,0,0
9/17/2012,19:03:30,20,0,0,0,8,4,0,0,3,0,0,0
9/17/2012,19:08:30,65,0,0,0,0,24,0,0,2,0,0,0
9/17/2012,19:13:30,27,0,0,0,10,8,1,0,0,0,0,0
9/17/2012,19:18:30,10,0,0,0,1,14,0,0,3,0,0,0
9/17/2012,19:23:30,1,0,0,0,0,0,1,0,24,0,0,0
9/17/2012,19:28:30,2,0,0,0,0,0,0,0,5,0,0,0
9/17/2012,19:33:30,1,0,46,0,0,1,14,0,1,0,0,0
9/17/2012,19:38:30,3,0,46,0,0,0,6,0,4,0,0,18
9/17/2012,19:43:30,32,0,47,0,0,0,33,0,0,0,0,10
9/17/2012,19:48:30,14,0,0,0,3,0,65,0,0,0,0,6
9/17/2012,19:53:30,0,4,1,0,1,0,66,0,2,0,0,0
9/17/2012,19:58:30,1,0,1,0,8,0,15,1,0,0,0,0
9/17/2012,20:03:30,1,2,0,0,18,0,6,2,13,0,0,0
9/17/2012,20:08:30,1,8,0,0,0,0,7,1,59,0,0,0
9/17/2012,20:13:30,9,1,0,0,6,0,5,0,23,0,0,0
9/17/2012,20:18:30,39,6,0,0,57,0,8,0,0,0,12,0
9/17/2012,20:23:30,20,13,0,0,3,0,0,0,0,0,15,0
9/17/2012,20:28:30,63,0,0,0,0,0,9,0,0,0,33,0
9/17/2012,20:33:30,45,0,0,0,0,0,6,0,1,0,10,0
9/17/2012,20:38:30,65,0,1,0,6,0,1,0,0,0,30,0
9/17/2012,20:43:30,66,0,0,0,6,0,5,0,2,0,3,0
9/17/2012,20:48:30,74,1,1,0,0,0,2,0,1,0,8,0
9/17/2012,20:53:30,74,0,1,0,2,0,2,0,30,0,42,0
9/17/2012,20:58:30,42,0,8,0,10,0,1,0,38,0,44,0
9/17/2012,21:03:30,37,0,1,0,1,0,0,0,10,0,28,0
9/17/2012,21:08:30,15,0,1,0,11,0,0,0,0,0,54,0
9/17/2012,21:13:30,0,0,0,0,2,0,1,0,0,0,19,0
9/17/2012,21:18:30,0,0,0,0,1,0,0,0,0,0,41,0
9/17/2012,21:23:30,1,0,0,0,0,0,0,0,0,0,88,0
9/17/2012,21:28:30,0,0,0,0,0,0,1,0,0,0,0,0
9/17/2012,21:33:30,0,1,0,0,0,0,2,0,1,0,0,0
9/17/2012,21:38:30,0,1,0,0,0,0,8,0,2,0,0,0
9/17/2012,21:43:30,0,2,0,0,0,0,13,0,45,0,0,0
9/17/2012,21:48:30,8,2,0,0,0,0,0,0,2,0,0,0
9/17/2012,21:53:30,37,0,0,0,0,0,1,0,0,0,0,0
9/17/2012,21:58:30,7,0,0,0,0,0,1,0,0,0,0,0
9/17/2012,22:03:30,0,0,0,0,1,0,0,0,0,0,0,0
9/17/2012,22:08:30,0,11,0,0,2,0,4,2,23,0,0,13
9/17/2012,22:13:30,2,0,0,0,8,0,25,0,24,0,0,26
9/17/2012,22:18:30,0,0,0,0,1,0,5,1,1,0,46,0
9/17/2012,22:23:30,0,14,0,0,1,0,17,0,1,0,12,0
9/17/2012,22:28:30,2,0,0,0,4,0,12,0,0,0,26,0
9/17/2012,22:33:30,17,0,0,0,0,0,2,0,0,0,71,0
9/17/2012,22:38:30,6,0,0,0,0,0,3,0,0,0,4,0
9/17/2012,22:43:30,0,0,0,0,0,0,1,0,0,0,0,0
9/17/2012,22:48:30,0,0,0,0,0,0,2,0,1,0,0,0
9/17/2012,22:53:30,0,0,0,0,0,0,7,0,1,0,1,0
9/17/2012,22:58:30,0,0,0,0,0,0,1,0,0,0,66,0
9/17/2012,23:03:30,0,0,0,0,9,0,5,0,2,0,82,0
9/17/2012,23:08:30,0,0,0,0,0,0,8,0,3,0,60,0
9/17/2012,23:13:30,0,0,0,0,0,0,3,0,2,0,126,0
9/17/2012,23:18:30,1,0,0,0,0,0,2,0,0,0,123,0
9/17/2012,23:23:30,1,0,0,0,0,0,0,0,3,0,77,0
9/17/2012,23:28:30,3,0,0,0,0,0,0,0,30,0,0,0
9/17/2012,23:33:30,8,0,0,0,0,0,12,0,0,0,28,0
9/17/2012,23:38:30,20,0,0,0,0,0,8,0,1,0,88,0
9/17/2012,23:43:30,5,0,0,0,0,2,0,0,0,0,104,0
9/17/2012,23:48:30,0,0,0,0,1,12,2,0,8,0,100,0
9/17/2012,23:53:30,0,0,0,0,0,0,2,0,1,0,77,0
9/17/2012,23:58:30,0,0,0,0,0,0,0,0,1,0,94,0
9/18/2012,0:03:30,0,0,0,0,4,0,9,0,0,0,95,0
9/18/2012,0:08:30,0,0,0,0,0,0,17,0,4,0,90,0
9/18/2012,0:13:30,0,0,0,0,0,0,0,0,5,0,105,23
9/18/2012,0:18:30,1,0,0,0,0,0,1,0,8,0,127,38
9/18/2012,0:23:30,0,0,0,0,0,0,2,3,0,0,106,0
9/18/2012,0:28:30,4,0,0,0,0,0,11,1,1,0,101,0
9/18/2012,0:33:30,1,0,0,0,0,0,4,0,0,0,110,0
9/18/2012,0:38:30,0,1,0,0,0,0,0,0,1,0,54,0
9/18/2012,0:43:30,0,1,0,0,5,0,2,0,0,0,115,0
9/18/2012,0:48:30,0,3,0,0,4,0,0,0,1,0,110,0
9/18/2012,0:53:30,0,3,0,0,2,0,3,0,0,0,71,0
9/18/2012,0:58:30,0,7,0,0,3,0,0,0,1,0,79,0
9/18/2012,1:03:30,0,12,0,0,0,0,1,0,0,0,67,0
9/18/2012,1:08:30,0,20,0,0,0,0,1,0,0,0,91,0
9/18/2012,1:13:30,0,0,0,0,0,0,0,0,0,0,54,0
9/18/2012,1:18:30,0,0,0,0,0,0,2,0,0,0,8,0
9/18/2012,1:23:30,0,0,0,0,0,0,0,0,0,0,16,0
9/18/2012,1:28:30,0,0,0,0,0,0,0,0,1,0,1,0
9/18/2012,1:33:30,0,0,0,0,0,0,13,0,1,0,10,0
9/18/2012,1:38:30,0,0,0,0,0,0,0,0,0,0,2,0
9/18/2012,1:43:30,0,1,0,0,0,0,0,0,2,0,13,0
9/18/2012,1:48:30,0,0,0,0,0,0,0,0,0,0,0,0
9/18/2012,1:53:30,2,0,0,0,0,0,22,3,1,0,7,0
9/18/2012,1:58:30,0,0,0,0,0,0,7,0,0,0,0,0
9/18/2012,2:03:30,0,0,0,0,0,0,1,1,3,0,0,0
9/18/2012,2:08:30,0,0,0,0,0,0,3,0,1,0,12,0
9/18/2012,2:13:30,0,0,0,0,0,0,2,0,0,0,0,0
9/18/2012,2:18:30,0,0,0,0,0,0,4,0,0,0,0,0
9/18/2012,2:23:30,0,0,0,0,0,0,2,0,0,0,0,0
9/18/2012,2:28:30,0,0,0,0,0,0,1,0,0,0,0,0
9/18/2012,2:33:30,0,0,0,0,0,0,1,0,0,0,0,0
9/18/2012,2:38:30,2,0,0,0,0,0,0,0,1,0,0,0
9/18/2012,2:43:30,0,0,0,0,0,0,0,0,0,0,0,0
9/18/2012,2:48:30,8,0,0,0,0,0,3,0,0,0,0,0
9/18/2012,2:53:30,2,1,0,0,0,0,3,0,0,0,0,0
9/18/2012,2:58:30,0,1,0,0,0,0,1,0,0,0,0,0
9/18/2012,3:03:30,0,0,0,0,0,0,0,0,0,0,1,0
9/18/2012,3:08:30,0,0,0,0,0,0,0,0,4,0,22,0
9/18/2012,3:13:30,0,0,0,0,0,0,2,0,2,0,0,0
9/18/2012,3:18:30,0,0,0,0,0,0,3,0,4,0,1,0
9/18/2012,3:23:30,0,3,0,0,0,0,0,0,4,0,1,0
9/18/2012,3:28:30,0,0,0,0,0,0,0,0,0,0,0,0
9/18/2012,3:33:30,0,0,0,0,0,0,0,0,0,0,0,0
9/18/2012,3:38:30,0,3,0,0,0,0,0,0,0,0,0,0
9/18/2012,3:43:30,0,0,0,0,0,0,14,0,0,0,0,0
9/18/2012,3:48:30,0,0,0,0,0,0,0,0,0,0,0,0
9/18/2012,3:53:30,0,0,0,0,0,0,1,0,0,0,0,32
9/18/2012,3:58:30,2,0,0,0,0,0,0,0,0,0,0,22
9/18/2012,4:03:30,5,0,0,0,0,0,0,0,0,0,0,26
9/18/2012,4:08:30,1,0,0,0,0,0,0,0,1,0,1,4
9/18/2012,4:13:30,0,0,0,0,0,0,0,0,1,0,1,2
9/18/2012,4:18:30,1,0,0,0,0,0,0,0,3,0,0,1
9/18/2012,4:23:30,0,0,0,0,0,0,3,0,0,0,1,0
9/18/2012,4:28:30,0,1,0,0,0,0,14,0,0,0,4,0
9/18/2012,4:33:30,0,0,0,0,0,0,2,0,0,0,0,3
9/18/2012,4:38:30,0,0,0,0,0,0,0,0,0,0,1,0
9/18/2012,4:43:30,0,0,0,0,0,0,3,0,2,0,0,0
9/18/2012,4:48:30,0,0,0,0,0,0,6,0,0,0,0,2
9/18/2012,4:53:30,0,0,0,0,0,0,2,0,0,0,0,2
9/18/2012,4:58:30,0,0,0,0,0,0,10,0,3,0,0,0
9/18/2012,5:03:30,0,0,0,0,0,0,11,0,0,0,0,2
9/18/2012,5:08:30,0,0,0,0,0,0,0,0,0,0,0,0
9/18/2012,5:13:30,0,0,0,0,0,0,1,0,0,0,0,0
9/18/2012,5:18:30,0,0,0,0,0,0,1,0,0,0,0,1
9/18/2012,5:23:30,0,3,0,0,0,0,19,0,0,0,0,0
9/18/2012,5:28:30,0,2,0,0,0,0,0,0,1,0,0,0
9/18/2012,5:33:30,0,0,0,0,0,0,0,0,0,0,0,1
9/18/2012,5:38:30,0,2,0,0,0,0,1,0,0,0,0,0
9/18/2012,5:43:30,0,0,0,0,0,0,1,0,0,0,0,0
9/18/2012,5:48:30,0,0,0,0,0,0,0,0,2,0,0,0
9/18/2012,5:53:30,0,0,0,0,0,0,0,0,1,0,0,0
9/18/2012,5:58:30,0,0,0,0,0,0,0,0,0,0,0,0
9/18/2012,6:03:30,0,0,0,0,0,0,0,0,0,0,0,0
9/18/2012,6:08:30,0,0,0,0,0,0,0,0,0,0,0,0
9/18/2012,6:13:30,0,0,0,0,0,0,0,0,1,0,1,0
9/18/2012,6:18:30,0,0,0,0,0,0,0,0,0,0,0,0
9/18/2012,6:23:30,3,0,0,0,0,0,0,0,2,0,0,0
9/18/2012,6:28:30,2,0,0,0,0,0,0,0,3,0,0,1
9/18/2012,6:33:30,3,0,0,0,0,0,0,0,0,0,0,0
9/18/2012,6:38:30,0,0,0,0,0,0,0,0,0,0,0,0
9/18/2012,6:43:30,0,0,0,0,0,0,0,0,0,0,4,0
9/18/2012,6:48:30,0,2,0,0,0,0,4,0,0,0,10,0
9/18/2012,6:53:30,0,5,0,0,0,0,18,0,0,0,2,0
9/18/2012,6:58:30,0,0,0,0,0,12,10,0,0,0,1,0
9/18/2012,7:03:30,1,0,0,0,0,0,0,0,0,0,0,0
9/18/2012,7:08:30,0,0,0,0,0,0,0,0,1,0,0,0
